delivery_id,order_id,delivery_status,delivery_time,rider_id
766,7976,Not Delivered,17:53:38,12
767,6956,Delivered,19:20:00,11
768,1296,Not Delivered,4:47:17,13
769,9772,Delivered,16:20:03,5
770,1626,Delivered,12:36:02,12
771,7762,Delivered,10:35:35,12
772,5340,Delivered,11:56:06,11
773,286,Not Delivered,"1 day, 0:52:48",20
774,885,Not Delivered,5:24:27,10
775,3045,Not Delivered,4:09:18,8
776,5810,Not Delivered,22:14:54,16
777,2605,Order,7:17:08,3
778,8718,Not Delivered,18:51:03,20
779,1408,Not Delivered,6:11:00,6
780,4590,Delivered,16:54:52,14
781,9773,Not Delivered,23:56:52,11
782,9781,Delivered,20:59:16,15
783,9395,Delivered,16:04:47,7
784,5637,Not Delivered,23:38:07,14
785,7733,Delivered,5:39:41,18
786,7039,Delivered,23:17:40,10
787,1892,Delivered,20:57:46,10
788,8372,Delivered,16:15:53,8
789,6821,Delivered,1:57:46,17
790,6083,Order,6:15:01,2
791,9874,Not Delivered,21:15:18,5
792,565,Not Delivered,17:26:37,9
793,306,Order,13:04:49,1
794,2486,Delivered,9:30:29,4
795,6353,Delivered,8:28:22,5
796,9398,Not Delivered,13:03:59,13
797,4493,Delivered,19:56:28,2
798,4549,Delivered,11:59:50,18
799,7945,Order,10:49:28,7
800,5588,Not Delivered,3:16:06,14
801,5159,Order,12:06:43,6
802,5373,Delivered,1:58:06,5
803,8959,Not Delivered,13:38:52,2
804,4004,Order,3:09:59,7
805,1766,Delivered,21:53:01,8
806,1809,Not Delivered,12:35:19,5
807,8659,Order,8:09:11,8
808,5613,Order,23:06:44,7
809,3185,Order,22:59:30,5
810,4378,Order,17:32:57,19
811,7532,Not Delivered,2:43:11,17
812,9316,Order,3:49:47,16
813,9427,Delivered,9:04:57,2
814,1041,Not Delivered,18:05:49,16
815,6312,Order,15:41:51,9
816,5693,Order,7:51:02,2
817,1751,Not Delivered,19:24:43,9
818,3911,Order,18:53:45,5
819,1773,Delivered,9:21:51,18
820,2384,Delivered,12:27:41,5
821,6341,Not Delivered,21:18:26,18
822,3178,Delivered,1:48:51,6
823,5132,Delivered,5:11:45,17
824,1889,Not Delivered,0:46:18,6
825,6445,Not Delivered,10:46:46,14
826,924,Delivered,8:53:04,5
827,8988,Order,10:20:34,3
828,5625,Delivered,5:22:15,1
829,5555,Delivered,22:02:24,2
830,1412,Not Delivered,10:33:58,13
831,9226,Order,22:58:51,16
832,641,Delivered,9:25:54,14
833,5649,Not Delivered,15:12:27,2
834,2680,Not Delivered,1:44:21,9
835,8183,Order,4:04:33,8
836,775,Not Delivered,3:14:19,13
837,9422,Not Delivered,6:29:20,12
838,4914,Order,6:35:51,17
839,541,Not Delivered,12:46:03,11
840,9819,Order,17:26:51,7
841,4140,Order,16:59:51,17
842,7858,Order,5:05:57,15
843,1373,Delivered,3:24:10,18
844,3680,Not Delivered,12:35:03,12
845,3052,Not Delivered,17:24:02,10
846,7471,Order,18:20:00,13
847,1645,Delivered,4:54:44,5
848,9265,Delivered,"1 day, 0:10:20",9
849,9543,Not Delivered,10:04:18,19
850,9458,Delivered,13:37:28,17
851,5908,Delivered,23:03:49,10
852,8001,Not Delivered,1:18:29,20
853,8775,Order,21:20:06,10
854,2306,Delivered,1:34:56,7
855,3930,Order,10:51:40,12
856,6587,Order,11:26:37,13
857,5863,Not Delivered,"1 day, 0:44:21",3
858,1100,Not Delivered,3:30:21,1
859,6894,Delivered,17:59:08,9
860,2320,Delivered,"1 day, 0:02:19",6
861,5558,Order,6:59:27,14
862,8337,Order,15:22:28,15
863,7521,Delivered,9:37:10,7
864,7210,Delivered,12:13:34,13
865,9761,Not Delivered,17:34:38,13
866,650,Order,7:03:06,13
867,878,Not Delivered,10:45:19,13
868,7580,Not Delivered,"1 day, 0:58:45",4
869,8329,Delivered,"1 day, 0:30:33",16
870,5381,Order,13:43:16,14
871,6946,Order,16:08:46,18
872,8925,Not Delivered,3:15:39,6
873,6267,Not Delivered,22:15:40,6
874,9254,Delivered,2:44:37,3
875,7694,Delivered,13:37:42,8
876,4211,Order,22:27:34,14
877,5066,Order,8:17:53,19
878,3118,Order,9:45:47,15
879,1602,Delivered,21:10:47,14
880,9001,Delivered,1:00:16,2
881,6404,Delivered,3:51:46,14
882,3733,Order,15:33:58,20
883,1543,Not Delivered,0:05:42,13
884,9749,Delivered,22:00:12,2
885,7654,Delivered,23:46:15,20
886,5349,Not Delivered,1:42:18,18
887,1124,Order,7:42:50,7
888,7580,Delivered,20:21:07,3
889,9188,Not Delivered,1:10:43,9
890,7208,Order,6:46:25,14
891,6253,Delivered,11:18:07,12
892,4825,Delivered,7:55:53,19
893,1305,Order,6:27:05,5
894,6788,Order,10:39:18,8
895,1791,Delivered,20:49:44,3
896,6984,Not Delivered,"1 day, 0:59:01",8
897,1910,Order,3:55:39,9
898,4351,Not Delivered,23:49:09,1
899,7388,Order,16:45:09,15
900,7690,Order,10:59:47,19
901,2319,Delivered,"1 day, 0:26:06",19
902,7973,Delivered,12:45:20,13
903,6946,Order,3:40:04,14
904,7077,Not Delivered,21:00:59,13
905,2449,Delivered,8:15:43,2
906,6353,Not Delivered,20:43:58,20
907,8343,Order,13:13:36,14
908,9691,Delivered,12:38:13,7
909,322,Delivered,2:36:05,13
910,8937,Order,9:45:26,19
911,8949,Delivered,8:18:30,9
912,9935,Delivered,14:19:02,13
913,2568,Order,1:50:41,8
914,9740,Order,6:03:44,20
915,8964,Not Delivered,5:52:04,11
916,3205,Delivered,21:10:17,15
917,1842,Delivered,23:05:20,18
918,305,Delivered,0:51:24,17
919,4337,Delivered,6:27:30,9
920,4516,Not Delivered,10:48:54,2
921,3015,Delivered,9:14:52,3
922,8459,Order,1:13:37,9
923,7295,Order,7:42:36,18
924,2163,Order,"1 day, 0:11:50",10
925,5792,Not Delivered,6:22:05,4
926,8298,Delivered,12:29:51,10
927,5258,Not Delivered,3:10:15,8
928,4317,Not Delivered,3:27:07,8
929,765,Not Delivered,"1 day, 0:00:43",8
930,7605,Delivered,6:05:01,4
931,3455,Order,7:12:25,11
932,6912,Not Delivered,15:20:59,14
933,2896,Order,20:44:01,19
934,5751,Not Delivered,18:24:23,18
935,9987,Order,12:13:26,18
936,5630,Delivered,16:26:06,16
937,5796,Delivered,1:40:43,4
938,4691,Order,11:59:39,6
939,5224,Order,19:21:50,1
940,7659,Not Delivered,16:22:55,18
941,5068,Delivered,0:40:12,13
942,8546,Order,"1 day, 0:42:51",2
943,2802,Not Delivered,23:51:06,2
944,3913,Delivered,8:49:46,4
945,825,Order,10:06:43,13
946,9158,Order,6:48:50,11
947,3615,Delivered,20:50:07,7
948,9977,Not Delivered,7:45:05,17
949,1332,Order,"1 day, 0:48:51",4
950,1105,Delivered,3:49:59,16
951,4495,Delivered,6:58:46,11
952,5016,Delivered,12:44:28,11
953,7799,Order,"1 day, 0:00:15",3
954,5414,Order,13:50:01,9
955,6886,Order,21:47:01,9
956,3356,Order,7:26:07,9
957,5513,Delivered,12:01:18,14
958,2352,Order,1:39:43,16
959,9277,Not Delivered,19:43:53,14
960,4300,Not Delivered,8:12:41,16
961,3495,Delivered,7:27:21,1
962,9978,Order,7:31:52,15
963,5773,Order,18:02:59,16
964,2598,Delivered,9:29:10,6
965,7099,Not Delivered,15:59:51,18
966,630,Not Delivered,8:29:57,17
967,5054,Order,23:26:48,18
968,6810,Not Delivered,22:35:56,20
969,7438,Not Delivered,"1 day, 0:06:44",1
970,2121,Order,"1 day, 0:36:53",9
971,7263,Delivered,5:00:07,17
972,396,Order,10:07:29,5
973,7629,Delivered,8:03:02,15
974,6251,Delivered,4:09:13,2
975,225,Not Delivered,19:28:11,5
976,6629,Order,16:33:55,2
977,6423,Not Delivered,8:27:08,18
978,9174,Order,14:46:43,6
979,3242,Not Delivered,"1 day, 0:51:38",4
980,4966,Delivered,15:58:51,3
981,3929,Order,12:59:54,6
982,4913,Delivered,10:46:55,12
983,7617,Order,11:53:37,17
984,8475,Order,8:26:28,15
985,721,Order,14:55:33,10
986,2027,Delivered,4:39:06,20
987,8736,Order,23:34:38,16
988,7525,Delivered,2:13:06,15
989,7606,Order,"1 day, 0:24:07",16
990,9373,Not Delivered,5:14:37,8
991,4084,Delivered,0:15:57,8
992,6719,Delivered,18:08:50,8
993,2609,Not Delivered,0:29:15,10
994,547,Not Delivered,9:06:16,7
995,4922,Order,15:28:54,17
996,3805,Not Delivered,18:09:53,19
997,6255,Not Delivered,17:18:18,5
998,4648,Delivered,2:53:57,20
999,676,Delivered,9:16:07,17
1000,637,Not Delivered,0:56:25,7
1001,2651,Not Delivered,21:21:58,6
1002,9332,Order,20:40:17,8
1003,9108,Delivered,4:53:07,4
1004,7719,Not Delivered,23:19:36,7
1005,4090,Order,20:08:36,9
1006,9847,Order,21:10:25,10
1007,2813,Order,19:56:17,2
1008,4262,Order,"1 day, 0:18:55",12
1009,1864,Not Delivered,14:09:38,20
1010,7565,Not Delivered,21:34:48,11
1011,2694,Delivered,6:55:20,10
1012,7951,Not Delivered,13:59:40,5
1013,3897,Delivered,14:51:08,18
1014,6349,Delivered,7:16:56,11
1015,801,Order,1:51:22,6
1016,8401,Order,7:33:46,7
1017,1966,Order,6:31:25,1
1018,4132,Delivered,5:04:32,2
1019,9818,Order,9:47:44,3
1020,1675,Not Delivered,22:02:15,19
1021,9532,Delivered,13:31:51,13
1022,9439,Delivered,12:29:36,20
1023,5867,Order,17:08:08,20
1024,1896,Delivered,"1 day, 0:53:59",9
1025,8693,Not Delivered,7:54:52,2
1026,2639,Not Delivered,2:37:31,2
1027,3816,Not Delivered,"1 day, 0:39:48",16
1028,6348,Delivered,23:13:36,4
1029,5824,Delivered,17:36:15,18
1030,1802,Order,21:45:11,13
1031,8260,Not Delivered,2:01:56,6
1032,8439,Not Delivered,1:42:22,9
1033,7325,Delivered,18:18:07,3
1034,7208,Not Delivered,10:27:59,1
1035,6175,Not Delivered,20:18:07,16
1036,3212,Not Delivered,14:22:39,8
1037,9961,Not Delivered,21:08:20,5
1038,9799,Order,10:48:23,14
1039,5589,Not Delivered,6:22:38,19
1040,3356,Order,0:10:50,8
1041,7490,Order,20:19:27,2
1042,8038,Delivered,20:24:16,17
1043,2358,Order,23:55:47,1
1044,5513,Delivered,15:11:41,5
1045,9049,Order,2:16:11,18
1046,1132,Delivered,17:59:15,5
1047,4322,Not Delivered,5:24:17,3
1048,1053,Order,1:32:10,14
1049,3290,Delivered,14:14:03,1
1050,8305,Not Delivered,4:21:34,20
1051,2940,Delivered,3:28:51,14
1052,2837,Delivered,6:40:25,14
1053,9661,Order,"1 day, 0:30:11",13
1054,6070,Not Delivered,20:51:24,16
1055,4908,Order,"1 day, 0:00:05",11
1056,4307,Order,9:27:01,19
1057,5479,Delivered,5:15:52,16
1058,2428,Not Delivered,4:54:56,20
1059,7863,Delivered,8:48:42,8
1060,907,Delivered,9:27:43,18
1061,3791,Order,11:35:15,19
1062,1222,Order,0:53:26,14
1063,9033,Order,2:31:04,2
1064,4317,Delivered,12:44:22,20
1065,4865,Order,"1 day, 0:53:34",14
1066,6557,Not Delivered,9:57:02,16
1067,6091,Not Delivered,11:14:19,15
1068,3265,Delivered,17:06:03,9
1069,2528,Not Delivered,21:08:50,20
1070,1033,Delivered,19:49:16,18
1071,3750,Delivered,18:59:12,11
1072,2687,Delivered,1:45:49,16
1073,4477,Order,20:50:37,1
1074,1585,Delivered,"1 day, 0:04:25",15
1075,5857,Delivered,1:42:03,6
1076,6062,Order,3:19:50,1
1077,4950,Order,"1 day, 0:19:32",17
1078,1043,Delivered,12:50:11,18
1079,1588,Order,13:42:41,16
1080,4112,Delivered,14:40:13,18
1081,9583,Order,1:02:06,3
1082,3882,Delivered,"1 day, 0:28:52",20
1083,5826,Not Delivered,5:31:17,9
1084,3958,Order,23:59:36,19
1085,7645,Not Delivered,6:10:42,9
1086,3178,Not Delivered,"1 day, 0:28:14",13
1087,1077,Delivered,5:53:53,14
1088,4706,Order,0:43:58,5
1089,812,Not Delivered,21:07:23,10
1090,8108,Delivered,18:10:22,6
1091,9495,Delivered,22:32:34,2
1092,5681,Delivered,1:29:33,2
1093,2539,Not Delivered,23:55:22,2
1094,6068,Order,15:13:44,9
1095,6242,Delivered,1:13:00,18
1096,8849,Delivered,2:22:59,3
1097,4405,Not Delivered,11:52:57,16
1098,5215,Not Delivered,7:12:57,15
1099,1841,Delivered,18:30:50,7
1100,6950,Order,17:17:47,12
1101,7743,Delivered,23:32:37,18
1102,7036,Not Delivered,16:42:34,3
1103,1543,Order,11:05:22,19
1104,492,Delivered,6:17:11,6
1105,4955,Order,5:00:04,13
1106,4762,Not Delivered,7:45:55,5
1107,7779,Order,3:29:49,7
1108,828,Delivered,6:13:00,20
1109,972,Not Delivered,12:53:15,4
1110,6403,Order,3:18:05,1
1111,1618,Delivered,2:35:42,14
1112,7017,Order,5:19:00,9
1113,6906,Order,1:21:12,12
1114,2217,Order,11:43:39,2
1115,1076,Not Delivered,10:28:24,19
1116,4093,Order,21:11:48,8
1117,9747,Not Delivered,17:55:11,14
1118,6001,Order,11:38:51,20
1119,4418,Order,6:16:28,12
1120,1655,Not Delivered,"1 day, 0:14:29",1
1121,5086,Delivered,6:52:37,19
1122,3147,Delivered,12:38:41,14
1123,3556,Delivered,9:02:53,15
1124,2165,Not Delivered,1:57:26,12
1125,360,Delivered,10:43:41,10
1126,3284,Order,19:08:42,11
1127,6462,Not Delivered,8:30:15,7
1128,3457,Order,3:51:13,10
1129,9499,Order,6:09:28,4
1130,9449,Order,1:32:40,6
1131,4893,Order,19:27:34,10
1132,9680,Order,4:32:43,11
1133,8558,Delivered,19:10:45,13
1134,5222,Delivered,15:25:51,1
1135,5579,Not Delivered,12:42:32,1
1136,103,Not Delivered,23:58:37,3
1137,5080,Delivered,15:00:42,6
1138,3782,Order,7:24:13,17
1139,7288,Order,4:18:31,9
1140,4392,Order,23:46:52,12
1141,6212,Not Delivered,17:36:29,6
1142,8463,Delivered,23:23:22,3
1143,8902,Not Delivered,12:32:03,19
1144,4834,Delivered,14:46:32,11
1145,7832,Delivered,"1 day, 0:57:22",10
1146,5913,Order,1:27:37,18
1147,7935,Order,"1 day, 0:53:19",19
1148,9194,Not Delivered,21:28:28,5
1149,7865,Not Delivered,9:07:19,3
1150,3856,Delivered,3:00:53,12
1151,1962,Not Delivered,3:22:01,13
1152,8145,Delivered,9:11:29,10
1153,9745,Order,7:16:02,3
1154,2711,Order,2:20:45,14
1155,7873,Order,21:32:38,13
1156,360,Delivered,0:37:55,11
1157,4026,Order,8:46:29,6
1158,8964,Order,11:44:29,15
1159,1063,Order,10:58:27,7
1160,8841,Not Delivered,2:28:41,16
1161,5414,Not Delivered,3:14:09,20
1162,1029,Not Delivered,20:42:34,6
1163,3463,Delivered,4:36:22,15
1164,1954,Not Delivered,9:19:52,9
1165,7643,Not Delivered,22:48:26,2
1166,1522,Delivered,7:44:36,18
1167,8996,Delivered,14:30:02,12
1168,5062,Not Delivered,3:05:35,5
1169,443,Order,9:37:55,15
1170,1394,Not Delivered,13:15:56,18
1171,2994,Not Delivered,23:22:53,4
1172,7199,Not Delivered,14:49:56,7
1173,4399,Delivered,10:55:07,4
1174,1334,Not Delivered,4:48:27,2
1175,8125,Not Delivered,4:59:44,16
1176,7691,Not Delivered,6:40:28,4
1177,2525,Order,21:48:03,17
1178,926,Order,18:27:15,5
1179,4252,Not Delivered,2:19:33,7
1180,8090,Not Delivered,4:22:39,8
1181,6771,Order,8:00:28,1
1182,3504,Delivered,20:00:26,20
1183,5108,Order,5:38:42,10
1184,7235,Delivered,7:10:57,11
1185,9156,Delivered,14:38:35,7
1186,6172,Order,0:19:17,9
1187,9790,Order,8:15:38,7
1188,9931,Delivered,17:02:22,19
1189,2066,Delivered,14:51:50,4
1190,8317,Order,16:00:31,13
1191,365,Not Delivered,1:55:57,13
1192,8679,Order,20:06:55,15
1193,1673,Not Delivered,11:20:50,15
1194,1976,Order,13:01:05,7
1195,2051,Order,2:20:04,4
1196,8069,Order,11:00:34,14
1197,2335,Not Delivered,22:42:45,3
1198,3648,Order,18:28:06,19
1199,7797,Delivered,8:56:49,6
1200,5891,Delivered,21:39:12,2
1201,5129,Delivered,8:06:45,17
1202,808,Not Delivered,"1 day, 0:59:18",4
1203,8891,Delivered,15:58:37,6
1204,2608,Delivered,10:48:10,5
1205,9454,Delivered,0:31:25,6
1206,1439,Delivered,6:05:30,11
1207,821,Delivered,3:07:37,18
1208,7464,Order,4:54:33,7
1209,5066,Order,23:31:03,6
1210,4576,Not Delivered,18:18:47,12
1211,6148,Not Delivered,9:40:42,6
1212,1281,Not Delivered,7:19:32,19
1213,6275,Not Delivered,20:46:34,20
1214,9600,Not Delivered,9:34:16,19
1215,5937,Delivered,7:20:44,18
1216,9505,Order,9:29:48,6
1217,1799,Not Delivered,0:39:56,16
1218,9127,Order,6:23:19,3
1219,2973,Delivered,6:32:45,6
1220,7308,Order,7:34:10,18
1221,1127,Delivered,19:01:01,1
1222,8135,Not Delivered,23:13:25,12
1223,9881,Delivered,9:09:50,11
1224,9186,Delivered,7:58:05,4
1225,7447,Delivered,6:35:27,18
1226,7092,Not Delivered,11:42:03,15
1227,5230,Not Delivered,12:54:59,17
1228,839,Not Delivered,5:16:41,10
1229,7431,Delivered,23:29:08,5
1230,8026,Order,9:50:54,19
1231,5076,Order,6:28:23,20
1232,6111,Order,23:20:23,10
1233,9498,Order,10:36:33,4
1234,3686,Order,3:22:07,1
1235,9542,Not Delivered,9:18:05,2
1236,8315,Order,17:55:54,2
1237,5329,Not Delivered,6:16:50,6
1238,8374,Not Delivered,9:45:28,10
1239,1293,Not Delivered,"1 day, 0:48:29",5
1240,8938,Order,14:38:03,20
1241,9857,Not Delivered,6:04:21,9
1242,4773,Not Delivered,1:13:09,1
1243,3720,Not Delivered,"1 day, 0:46:57",3
1244,2341,Not Delivered,14:56:28,19
1245,9443,Order,10:05:49,18
1246,822,Delivered,3:08:16,17
1247,9702,Delivered,19:31:18,2
1248,2543,Delivered,17:15:24,11
1249,2149,Order,9:59:36,15
1250,9601,Not Delivered,13:35:57,16
1251,9458,Delivered,"1 day, 0:51:47",15
1252,7230,Delivered,23:01:54,15
1253,6141,Not Delivered,16:53:02,16
1254,8721,Order,0:21:37,20
1255,2097,Order,18:07:38,12
1256,9139,Order,8:52:38,18
1257,6527,Not Delivered,7:51:01,14
1258,6034,Not Delivered,14:47:18,4
1259,3662,Delivered,5:25:22,2
1260,4944,Delivered,19:22:09,16
1261,8978,Not Delivered,3:55:24,11
1262,9874,Delivered,16:44:48,10
1263,3864,Not Delivered,2:03:31,13
1264,5052,Order,2:56:09,20
1265,3679,Not Delivered,1:30:06,17
1266,1816,Order,23:00:03,7
1267,973,Order,4:41:37,5
1268,4053,Order,16:47:02,5
1269,4580,Delivered,2:18:29,3
1270,9126,Not Delivered,16:39:19,7
1271,2903,Not Delivered,13:14:37,8
1272,8463,Delivered,5:53:36,3
1273,4720,Order,5:21:34,14
1274,2452,Order,7:47:01,4
1275,2277,Order,0:49:29,19
1276,4148,Order,12:58:16,8
1277,5592,Not Delivered,11:20:38,16
1278,5147,Not Delivered,22:45:10,4
1279,9564,Delivered,15:30:14,16
1280,1163,Not Delivered,6:23:53,1
1281,233,Delivered,11:26:45,14
1282,8832,Delivered,23:42:21,19
1283,1219,Order,3:16:58,11
1284,3629,Order,15:43:41,17
1285,9360,Not Delivered,3:49:56,12
1286,2736,Delivered,1:53:08,8
1287,9589,Not Delivered,17:27:43,5
1288,9079,Order,18:32:22,17
1289,2610,Order,4:03:39,13
1290,7882,Delivered,10:07:12,3
1291,9577,Delivered,21:26:30,11
1292,2590,Delivered,6:12:47,15
1293,3372,Not Delivered,14:02:01,7
1294,2007,Delivered,14:04:14,11
1295,3213,Not Delivered,6:13:59,17
1296,9078,Not Delivered,1:47:37,12
1297,9608,Delivered,0:50:10,6
1298,8685,Order,11:41:02,14
1299,9656,Order,21:25:36,1
1300,2229,Order,5:22:54,3
1301,2175,Not Delivered,0:55:47,2
1302,8198,Delivered,7:45:35,16
1303,8366,Order,7:20:57,5
1304,1305,Order,17:01:08,4
1305,2274,Not Delivered,15:06:56,1
1306,6570,Not Delivered,16:00:36,2
1307,6509,Delivered,14:01:44,2
1308,3085,Order,23:15:23,12
1309,6877,Order,14:33:54,2
1310,1456,Order,22:56:21,3
1311,8274,Order,11:01:33,17
1312,8366,Not Delivered,6:24:33,14
1313,3606,Order,7:03:55,2
1314,1615,Not Delivered,4:30:44,5
1315,5269,Delivered,15:25:01,16
1316,9862,Order,1:48:56,5
1317,451,Order,2:27:53,8
1318,5102,Not Delivered,6:02:44,13
1319,5627,Order,6:34:33,6
1320,8935,Not Delivered,19:01:09,4
1321,2949,Not Delivered,23:07:49,9
1322,3156,Not Delivered,9:20:44,11
1323,5770,Order,7:13:29,12
1324,8178,Order,1:11:51,10
1325,9909,Order,21:45:42,11
1326,1585,Order,2:32:59,17
1327,2050,Not Delivered,14:13:49,7
1328,3783,Delivered,9:11:56,4
1329,9652,Order,3:20:37,3
1330,2440,Order,11:15:09,12
1331,4420,Not Delivered,2:50:49,20
1332,2428,Delivered,13:55:25,6
1333,1873,Delivered,21:47:35,8
1334,7837,Delivered,7:56:17,17
1335,1979,Delivered,18:13:51,8
1336,1431,Not Delivered,20:59:15,4
1337,1930,Order,22:24:43,8
1338,2665,Delivered,"1 day, 0:29:38",9
1339,5539,Order,5:00:46,18
1340,5168,Delivered,"1 day, 0:20:00",5
1341,8459,Order,7:09:32,8
1342,3898,Delivered,10:08:30,9
1343,6936,Order,3:47:49,1
1344,9595,Not Delivered,8:32:02,4
1345,4809,Delivered,5:42:28,11
1346,939,Not Delivered,5:31:04,20
1347,9571,Order,23:24:20,14
1348,4362,Delivered,19:44:45,8
1349,5638,Delivered,6:22:17,9
1350,8385,Delivered,4:28:31,20
1351,6273,Delivered,15:40:52,12
1352,8232,Not Delivered,"1 day, 0:56:52",14
1353,3279,Order,16:33:14,2
1354,4765,Order,4:43:51,13
1355,5375,Not Delivered,2:42:47,13
1356,3718,Not Delivered,20:23:42,6
1357,6339,Not Delivered,12:36:39,20
1358,721,Delivered,6:00:45,10
1359,3167,Delivered,11:44:33,17
1360,2823,Not Delivered,3:16:14,12
1361,8907,Order,15:02:19,6
1362,5131,Order,21:04:00,2
1363,4981,Not Delivered,15:18:43,12
1364,1209,Not Delivered,4:18:38,12
1365,2019,Order,0:43:38,5
1366,5041,Delivered,4:40:47,7
1367,5013,Not Delivered,18:53:00,19
1368,5328,Order,8:26:50,1
1369,1913,Delivered,16:55:43,2
1370,1464,Not Delivered,13:53:03,3
1371,9238,Not Delivered,1:57:24,5
1372,8878,Delivered,0:08:25,8
1373,799,Not Delivered,10:15:40,10
1374,6336,Order,22:54:46,17
1375,3786,Order,4:02:49,1
1376,2810,Not Delivered,12:11:40,1
1377,6436,Order,21:21:05,8
1378,5152,Not Delivered,7:31:13,10
1379,4060,Delivered,19:16:58,1
1380,1893,Not Delivered,9:28:58,1
1381,6355,Order,14:55:05,20
1382,660,Order,19:47:40,19
1383,7005,Delivered,9:45:51,13
1384,3995,Delivered,19:07:42,16
1385,1393,Order,9:02:04,18
1386,9895,Not Delivered,1:39:58,2
1387,8644,Order,8:17:55,8
1388,5649,Delivered,7:59:20,16
1389,2019,Delivered,8:08:23,14
1390,8765,Order,23:38:23,13
1391,616,Order,13:42:45,19
1392,7903,Order,16:29:15,6
1393,7241,Delivered,10:22:05,20
1394,2969,Not Delivered,23:16:37,12
1395,6977,Delivered,6:06:57,6
1396,8950,Order,9:31:05,7
1397,7426,Order,19:59:45,15
1398,874,Order,4:43:56,19
1399,9946,Delivered,15:41:05,14
1400,6554,Delivered,9:37:48,5
1401,4001,Not Delivered,9:28:13,5
1402,9398,Order,20:26:30,11
1403,7946,Not Delivered,20:44:08,10
1404,5303,Order,2:42:52,2
1405,8728,Delivered,20:14:16,3
1406,1716,Not Delivered,23:19:15,9
1407,7695,Not Delivered,6:38:50,16
1408,6661,Delivered,4:59:30,8
1409,4837,Not Delivered,15:25:22,12
1410,7546,Order,6:29:14,16
1411,2046,Delivered,11:51:29,19
1412,791,Delivered,18:44:11,14
1413,2995,Order,0:57:47,17
1414,1992,Not Delivered,"1 day, 0:41:18",8
1415,550,Delivered,9:34:01,15
1416,2059,Not Delivered,0:55:11,20
1417,2739,Not Delivered,7:32:13,6
1418,6559,Not Delivered,22:55:28,2
1419,6444,Not Delivered,18:19:17,12
1420,1123,Order,14:21:24,6
1421,1888,Order,20:23:06,13
1422,9681,Not Delivered,10:05:41,19
1423,5484,Not Delivered,5:49:17,14
1424,1752,Order,1:19:51,1
1425,7644,Order,4:37:42,16
1426,8116,Delivered,19:11:00,20
1427,2207,Not Delivered,3:47:51,3
1428,8955,Not Delivered,8:57:08,6
1429,2910,Delivered,19:19:55,11
1430,9374,Not Delivered,11:01:39,14
1431,5775,Delivered,15:47:56,10
1432,343,Order,14:51:44,7
1433,5012,Not Delivered,13:14:12,5
1434,4944,Delivered,6:17:55,10
1435,6034,Order,16:42:58,3
1436,4304,Delivered,8:31:53,20
1437,6869,Not Delivered,7:11:48,10
1438,6459,Order,3:17:41,7
1439,7597,Order,22:14:42,14
1440,492,Not Delivered,11:39:26,17
1441,9675,Order,1:44:46,6
1442,3925,Delivered,5:27:46,18
1443,771,Delivered,18:42:37,19
1444,6345,Delivered,9:02:20,14
1445,450,Order,16:06:23,7
1446,5080,Not Delivered,15:33:21,16
1447,8535,Not Delivered,2:14:27,15
1448,772,Delivered,23:02:07,11
1449,2147,Order,12:45:59,8
1450,9266,Delivered,7:03:59,3
1451,5253,Delivered,22:13:08,15
1452,6499,Not Delivered,2:32:41,18
1453,3231,Delivered,23:26:00,10
1454,4753,Order,17:06:06,7
1455,8448,Not Delivered,8:18:17,7
1456,1476,Delivered,17:35:04,5
1457,3463,Not Delivered,19:03:35,4
1458,5517,Not Delivered,19:28:51,7
1459,3227,Order,18:57:49,13
1460,4707,Delivered,23:26:26,11
1461,6649,Not Delivered,9:05:18,1
1462,2174,Order,21:08:51,12
1463,7674,Order,23:13:20,16
1464,5176,Order,2:20:07,20
1465,4113,Not Delivered,7:15:24,9
1466,9814,Delivered,5:31:25,15
1467,6344,Not Delivered,6:56:08,2
