order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
417,28,28,Mutton Biryani,10-12-2023,05:36:04,Completed,326
418,7,45,Rajma Chawal,06-03-2023,15:54:51,Completed,594
419,2,35,Egg Curry,10-06-2023,22:47:02,Completed,365
420,2,50,Masala Dosa,07-08-2023,05:52:55,Completed,594
421,12,13,Pasta Alfredo,04-06-2023,20:08:31,Completed,584
422,5,44,Pasta Alfredo,15-09-2023,14:41:01,Completed,493
423,11,42,Paneer Lababdar,13-06-2023,16:03:39,Completed,378
424,3,43,Chicken Biryani,06-06-2023,00:33:46,Completed,529
425,28,46,Chicken Biryani,27-05-2023,09:08:10,Completed,542
426,29,30,Paneer Butter Masala,13-08-2023,16:33:46,Completed,524
427,31,10,Chole Bhature,09-01-2023,13:13:27,Completed,466
428,7,59,Masala Dosa,12-06-2023,18:26:01,Completed,504
429,17,34,Veg Biryani,08-04-2023,11:03:12,Completed,234
430,11,56,Paneer Lababdar,02-09-2023,05:48:47,Completed,581
431,26,51,Veg Burger,24-11-2023,07:28:35,Completed,320
432,31,31,Egg Curry,18-10-2023,10:43:55,Completed,355
433,13,55,Veg Biryani,13-09-2023,04:10:52,Completed,349
434,10,40,Butter Chicken,21-03-2023,11:00:38,Completed,269
435,19,33,Egg Curry,13-03-2023,11:26:59,Completed,455
436,20,7,Veg Biryani,23-02-2023,00:45:02,Completed,583
437,7,15,Butter Chicken,01-01-2024,00:59:48,Completed,434
438,28,16,Samosa,13-06-2023,19:27:02,Completed,386
439,29,11,Chicken Burger,01-05-2023,10:05:16,Completed,162
440,14,10,Paneer Butter Masala,17-11-2023,23:52:31,Completed,533
441,17,48,Chicken Biryani,07-01-2023,10:55:20,Completed,377
442,24,28,Egg Curry,26-10-2023,22:24:48,Completed,594
443,10,3,Mutton Biryani,09-07-2023,15:14:17,Completed,175
444,4,47,Chicken Burger,08-05-2023,23:12:40,Completed,587
445,19,50,Mutton Biryani,28-12-2023,10:20:27,Completed,597
446,15,44,Egg Curry,28-10-2023,10:30:08,Completed,524
447,13,51,Prawn Masala,24-09-2023,09:52:30,Completed,360
448,6,49,Egg Curry,25-01-2023,05:36:46,Completed,213
449,6,17,Paneer Lababdar,15-08-2023,09:19:43,Completed,541
450,20,7,Samosa,09-10-2023,20:40:56,Completed,548
451,23,18,Masala Dosa,22-12-2023,14:17:41,Completed,573
452,25,10,Masala Dosa,03-08-2023,14:40:29,Completed,317
453,33,47,Chicken Biryani,19-02-2023,21:08:40,Completed,263
454,33,39,Chole Bhature,05-02-2023,10:54:24,Completed,590
455,6,21,Chicken Biryani,12-12-2023,12:39:19,Completed,213
456,24,32,Mutton Biryani,22-01-2023,23:13:55,Completed,333
457,19,37,Paneer Butter Masala,25-05-2023,18:27:09,Completed,414
458,20,36,Chicken Burger,03-02-2023,21:12:07,Completed,336
459,17,15,Rajma Chawal,26-01-2023,07:27:17,Completed,237
460,8,21,Veg Biryani,07-06-2023,05:54:28,Completed,214
461,2,45,Chicken Burger,20-03-2023,21:48:06,Completed,357
462,5,12,Prawn Masala,02-08-2023,16:56:04,Completed,226
463,29,8,Veg Burger,23-07-2023,01:39:19,Completed,522
464,11,7,Pasta Alfredo,12-02-2023,14:24:19,Completed,574
465,19,42,Chole Bhature,24-12-2023,02:42:07,Completed,378
466,21,2,Mutton Biryani,19-06-2023,02:39:17,Completed,307
467,6,49,Veg Biryani,06-04-2023,23:59:12,Completed,242
468,11,59,Butter Chicken,06-05-2023,22:05:09,Completed,404
469,20,7,Samosa,09-04-2023,22:54:32,Completed,554
470,6,20,Paneer Lababdar,15-01-2023,03:08:15,Completed,216
471,33,32,Chicken Biryani,10-06-2023,14:08:49,Completed,434
472,13,39,Mutton Biryani,11-12-2023,03:40:37,Completed,248
473,29,11,Prawn Masala,20-04-2023,09:18:25,Completed,285
474,23,4,Samosa,17-12-2023,23:18:15,Completed,232
475,16,55,Veg Burger,10-12-2023,16:57:59,Completed,155
476,27,33,Prawn Masala,24-10-2023,18:12:29,Completed,191
477,10,37,Pasta Alfredo,25-05-2023,08:51:15,Completed,201
478,30,11,Samosa,21-06-2023,00:17:23,Completed,261
479,22,53,Butter Chicken,27-09-2023,12:02:31,Completed,191
480,33,18,Veg Burger,04-01-2023,18:39:06,Completed,322
481,16,38,Paneer Butter Masala,26-03-2023,20:00:16,Completed,490
482,8,21,Prawn Masala,04-10-2023,13:14:08,Completed,429
483,9,37,Veg Biryani,18-09-2023,23:53:20,Completed,262
484,24,60,Chicken Biryani,12-05-2023,14:19:11,Completed,158
485,29,47,Prawn Masala,13-11-2023,09:02:54,Completed,310
486,11,56,Egg Curry,09-08-2023,05:27:36,Completed,470
487,24,49,Mutton Biryani,06-09-2023,03:23:54,Completed,241
488,5,10,Samosa,13-06-2023,17:15:31,Completed,170
489,11,30,Egg Curry,18-04-2023,00:22:23,Completed,393
490,28,43,Chicken Burger,27-05-2023,15:24:36,Completed,367
491,15,28,Veg Biryani,19-06-2023,03:44:16,Completed,190
492,12,5,Chicken Biryani,21-02-2023,19:47:09,Completed,518
493,4,35,Egg Curry,27-01-2023,11:13:12,Completed,334
494,10,27,Samosa,11-03-2023,07:45:51,Completed,239
495,30,27,Prawn Masala,11-02-2023,06:41:32,Completed,416
496,25,24,Paneer Butter Masala,05-11-2023,05:38:11,Completed,530
497,11,48,Chicken Burger,26-12-2023,03:31:43,Completed,566
498,12,44,Mutton Biryani,10-02-2023,18:29:55,Completed,550
499,14,47,Butter Chicken,17-07-2023,13:49:44,Completed,173
500,21,27,Pasta Alfredo,06-10-2023,16:54:03,Completed,360
501,23,34,Masala Dosa,09-01-2023,21:54:35,Completed,348
502,23,26,Egg Curry,18-10-2023,23:05:01,Completed,268
503,13,37,Rajma Chawal,26-08-2023,13:30:21,Completed,233
504,10,35,Mutton Biryani,06-08-2023,15:53:50,Completed,451
505,18,45,Samosa,13-03-2023,11:48:27,Completed,219
506,32,48,Chole Bhature,23-12-2023,23:45:29,Completed,448
507,17,25,Paneer Butter Masala,30-07-2023,11:29:51,Completed,599
508,1,30,Egg Curry,26-03-2023,07:14:15,Completed,257
509,25,55,Chole Bhature,21-01-2023,07:43:52,Completed,401
510,6,37,Paneer Lababdar,06-06-2023,05:50:34,Completed,401
511,32,16,Butter Chicken,15-03-2023,23:53:43,Completed,452
512,15,52,Chole Bhature,23-02-2023,04:04:34,Completed,287
513,1,55,Mutton Biryani,10-04-2023,13:49:51,Completed,557
514,13,1,Mutton Biryani,13-03-2023,19:15:41,Completed,550
515,18,10,Paneer Butter Masala,23-03-2023,01:58:32,Completed,417
516,15,25,Prawn Masala,16-07-2023,11:55:00,Completed,315
517,15,24,Egg Curry,06-01-2023,00:20:14,Completed,471
518,9,21,Paneer Butter Masala,05-06-2023,23:43:12,Completed,505
519,33,55,Butter Chicken,01-02-2023,03:35:27,Completed,316
520,25,33,Paneer Lababdar,28-09-2023,04:18:53,Completed,254
521,31,43,Pasta Alfredo,27-06-2023,22:23:08,Completed,175
522,17,57,Chole Bhature,31-03-2023,01:24:25,Completed,498
523,18,19,Chole Bhature,21-01-2023,08:57:11,Completed,338
524,22,23,Prawn Masala,30-08-2023,01:43:38,Completed,265
525,8,37,Chicken Burger,22-07-2023,22:04:09,Completed,374
526,3,22,Prawn Masala,06-10-2023,12:12:20,Completed,582
527,1,60,Veg Burger,31-08-2023,22:43:52,Completed,331
528,10,46,Rajma Chawal,10-02-2023,17:19:54,Completed,219
529,26,57,Veg Biryani,19-06-2023,23:31:49,Completed,196
530,11,53,Pasta Alfredo,24-03-2023,07:40:27,Completed,516
531,24,54,Chicken Burger,15-05-2023,08:18:14,Completed,465
532,31,48,Paneer Butter Masala,16-09-2023,03:26:52,Completed,168
533,21,33,Egg Curry,14-08-2023,16:20:44,Completed,375
534,33,41,Chicken Burger,17-04-2023,13:17:30,Completed,488
535,11,35,Butter Chicken,15-05-2023,02:29:17,Completed,162
536,5,35,Veg Biryani,05-09-2023,05:35:09,Completed,347
537,17,19,Masala Dosa,24-08-2023,23:18:38,Completed,157
538,21,53,Paneer Lababdar,14-01-2023,23:05:39,Completed,447
539,12,21,Rajma Chawal,07-11-2023,12:03:22,Completed,538
540,1,33,Paneer Lababdar,20-04-2023,09:22:43,Completed,259
541,7,23,Masala Dosa,28-12-2023,18:54:30,Completed,398
542,33,17,Rajma Chawal,27-03-2023,15:06:37,Completed,306
543,31,16,Pasta Alfredo,07-04-2023,21:09:46,Completed,239
544,8,50,Paneer Lababdar,27-09-2023,12:13:11,Completed,234
545,8,60,Paneer Lababdar,29-03-2023,15:37:35,Completed,310
546,23,45,Rajma Chawal,02-02-2023,11:01:02,Completed,450
547,20,35,Egg Curry,27-10-2023,09:26:44,Completed,468
548,3,39,Mutton Biryani,24-03-2023,23:10:26,Completed,414
549,13,11,Pasta Alfredo,25-02-2023,14:31:03,Completed,577
550,17,49,Prawn Masala,02-05-2023,16:36:41,Completed,201
551,7,5,Chicken Burger,25-02-2023,16:40:19,Completed,520
552,25,59,Samosa,14-01-2023,03:12:17,Completed,457
553,27,33,Prawn Masala,03-12-2023,20:55:59,Completed,356
554,25,52,Egg Curry,30-12-2023,08:29:44,Completed,220
555,25,56,Pasta Alfredo,06-03-2023,13:08:56,Completed,425
556,7,7,Chicken Biryani,12-11-2023,18:51:04,Completed,189
557,2,11,Butter Chicken,10-11-2023,15:48:52,Completed,551
558,17,51,Butter Chicken,29-03-2023,03:50:42,Completed,491
559,28,27,Chole Bhature,30-03-2023,11:32:02,Completed,462
560,10,17,Butter Chicken,27-05-2023,13:55:13,Completed,555
561,10,17,Prawn Masala,14-03-2023,12:53:32,Completed,340
562,26,49,Mutton Biryani,22-10-2023,16:07:37,Completed,218
563,5,13,Rajma Chawal,23-03-2023,10:46:48,Completed,371
564,31,49,Paneer Butter Masala,01-06-2023,07:34:29,Completed,576
565,23,13,Chole Bhature,02-08-2023,05:50:56,Completed,165
566,26,18,Veg Burger,31-08-2023,20:38:36,Completed,316
567,1,33,Butter Chicken,18-11-2023,06:33:08,Completed,230
568,23,5,Paneer Lababdar,18-04-2023,04:21:30,Completed,297
569,1,25,Butter Chicken,25-12-2023,06:23:20,Completed,528
570,27,46,Egg Curry,02-04-2023,10:56:11,Completed,209
571,16,12,Chicken Burger,16-08-2023,18:52:54,Completed,267
572,17,20,Mutton Biryani,08-10-2023,22:59:22,Completed,415
573,20,3,Chicken Burger,13-08-2023,20:09:41,Completed,545
574,6,42,Paneer Lababdar,12-09-2023,05:46:12,Completed,437
575,7,2,Butter Chicken,07-03-2023,06:48:28,Completed,185
576,26,49,Masala Dosa,09-01-2023,15:01:17,Completed,430
577,9,55,Pasta Alfredo,16-02-2023,04:16:24,Completed,378
578,25,4,Veg Burger,08-12-2023,14:14:49,Completed,593
579,12,8,Masala Dosa,08-12-2023,21:18:59,Completed,283
580,30,60,Chicken Biryani,13-11-2023,00:22:39,Completed,509
581,25,48,Chole Bhature,11-04-2023,09:12:32,Completed,281
582,11,15,Samosa,16-04-2023,07:21:47,Completed,294
583,30,36,Veg Biryani,01-06-2023,09:53:08,Completed,519
584,6,40,Prawn Masala,14-07-2023,19:56:47,Completed,393
585,18,14,Chicken Burger,27-09-2023,09:45:03,Completed,512
586,10,52,Pasta Alfredo,24-02-2023,13:25:20,Completed,232
587,26,8,Chole Bhature,27-02-2023,04:20:51,Completed,160
588,29,36,Paneer Butter Masala,28-01-2023,03:32:29,Completed,432
589,32,27,Samosa,27-10-2023,01:15:34,Completed,356
590,12,53,Masala Dosa,22-10-2023,14:49:42,Completed,451
591,2,2,Veg Biryani,23-01-2023,19:04:17,Completed,512
592,1,39,Masala Dosa,25-09-2023,08:30:19,Completed,162
593,28,49,Samosa,14-03-2023,05:31:37,Completed,327
594,23,53,Chole Bhature,02-04-2023,00:56:30,Completed,546
595,21,16,Pasta Alfredo,10-07-2023,14:31:46,Completed,430
596,9,3,Rajma Chawal,25-02-2023,14:31:43,Completed,213
597,14,44,Masala Dosa,18-02-2023,06:05:28,Completed,549
598,22,33,Veg Biryani,18-03-2023,12:21:28,Completed,318
599,3,14,Chicken Biryani,28-05-2023,14:04:47,Completed,381
600,2,36,Paneer Butter Masala,24-10-2023,12:50:22,Completed,400
601,17,17,Veg Burger,16-07-2023,17:46:22,Completed,353
602,30,10,Prawn Masala,15-04-2023,06:02:56,Completed,487
603,21,11,Chicken Burger,09-06-2023,02:06:51,Completed,352
604,2,54,Masala Dosa,04-04-2023,16:06:38,Completed,523
605,18,44,Prawn Masala,18-08-2023,04:24:13,Completed,491
606,20,7,Mutton Biryani,18-06-2023,08:32:51,Completed,414
607,20,52,Paneer Lababdar,03-06-2023,20:58:05,Completed,592
608,11,37,Prawn Masala,19-01-2023,22:09:56,Completed,349
609,25,23,Prawn Masala,26-04-2023,22:23:25,Completed,555
610,6,33,Rajma Chawal,01-06-2023,01:59:47,Completed,562
611,23,47,Masala Dosa,21-05-2023,11:21:24,Completed,552
612,4,38,Rajma Chawal,21-01-2023,11:06:59,Completed,592
613,25,59,Samosa,17-06-2023,00:08:44,Completed,183
614,32,13,Chole Bhature,30-04-2023,22:06:39,Completed,280
615,12,21,Rajma Chawal,21-06-2023,06:35:11,Completed,159
616,2,21,Mutton Biryani,13-12-2023,05:09:49,Completed,196
617,9,8,Rajma Chawal,11-05-2023,16:45:21,Completed,252
618,29,46,Prawn Masala,14-12-2023,11:03:39,Completed,456
619,13,26,Veg Burger,30-08-2023,21:08:49,Completed,484
620,14,9,Chicken Biryani,03-05-2023,06:49:29,Completed,330
621,20,44,Rajma Chawal,13-07-2023,17:08:21,Completed,295
622,6,50,Veg Burger,16-08-2023,15:26:37,Completed,391
623,14,5,Chole Bhature,29-05-2023,23:18:07,Completed,454
624,10,10,Pasta Alfredo,17-01-2023,21:21:22,Completed,293
625,6,52,Masala Dosa,24-08-2023,11:01:45,Completed,600
626,13,37,Paneer Butter Masala,01-06-2023,10:33:47,Completed,191
627,7,46,Masala Dosa,25-12-2023,19:06:26,Completed,329
628,6,49,Veg Biryani,25-03-2023,12:58:48,Completed,187
629,31,9,Chicken Burger,30-10-2023,18:03:30,Completed,535
630,19,56,Mutton Biryani,14-08-2023,20:07:22,Completed,379
631,6,24,Veg Burger,04-02-2023,15:07:19,Completed,453
632,25,58,Chole Bhature,01-05-2023,19:11:47,Completed,375
633,19,42,Chicken Biryani,06-01-2023,19:47:17,Completed,527
634,15,13,Paneer Butter Masala,25-08-2023,10:27:16,Completed,600
635,30,47,Masala Dosa,06-01-2023,05:16:40,Completed,303
636,28,15,Veg Burger,22-07-2023,13:20:35,Completed,433
637,32,16,Veg Biryani,09-08-2023,07:34:33,Completed,189
638,25,18,Rajma Chawal,10-03-2023,18:29:21,Completed,556
639,4,44,Veg Biryani,20-04-2023,19:28:51,Completed,207
640,25,60,Prawn Masala,11-11-2023,08:27:41,Completed,247
641,23,49,Chicken Burger,09-09-2023,18:04:57,Completed,434
642,33,16,Veg Burger,23-04-2023,07:00:04,Completed,519
643,9,28,Chole Bhature,30-04-2023,05:02:27,Completed,564
644,32,8,Paneer Lababdar,28-12-2023,08:46:21,Completed,574
645,18,12,Prawn Masala,31-08-2023,12:18:12,Completed,179
646,12,31,Chicken Biryani,22-09-2023,02:47:17,Completed,209
647,26,35,Masala Dosa,22-09-2023,23:14:57,Completed,239
648,24,34,Pasta Alfredo,01-05-2023,05:49:47,Completed,313
649,21,48,Rajma Chawal,06-12-2023,02:07:20,Completed,586
650,12,14,Egg Curry,13-07-2023,09:33:00,Completed,391
651,32,14,Veg Burger,28-08-2023,09:45:44,Completed,578
652,4,5,Veg Burger,06-03-2023,22:27:15,Completed,185
653,11,24,Chole Bhature,13-05-2023,20:48:38,Completed,188
654,21,13,Chicken Biryani,27-11-2023,20:39:47,Completed,233
655,21,24,Chicken Burger,04-05-2023,03:13:51,Completed,268
656,2,37,Chole Bhature,12-09-2023,18:32:05,Completed,354
657,22,26,Veg Biryani,30-04-2023,10:12:57,Completed,381
658,12,25,Veg Biryani,08-05-2023,17:48:46,Completed,531
659,13,50,Egg Curry,25-09-2023,01:55:17,Completed,481
660,1,19,Pasta Alfredo,25-05-2023,16:56:07,Completed,158
661,16,26,Chicken Biryani,06-01-2023,09:59:08,Completed,161
662,18,60,Chole Bhature,02-12-2023,02:19:40,Completed,243
663,15,22,Paneer Lababdar,10-09-2023,22:02:02,Completed,453
664,20,54,Chole Bhature,04-09-2023,05:37:51,Completed,287
665,9,20,Chole Bhature,08-02-2023,08:46:11,Completed,169
666,20,38,Samosa,06-04-2023,10:11:14,Completed,466
667,14,57,Samosa,15-07-2023,14:35:32,Completed,197
668,12,33,Pasta Alfredo,08-05-2023,20:08:39,Completed,498
669,21,48,Paneer Butter Masala,25-09-2023,15:48:43,Completed,597
670,32,40,Chicken Burger,06-07-2023,22:48:53,Completed,166
671,7,59,Chole Bhature,11-05-2023,03:33:24,Completed,288
672,33,25,Rajma Chawal,18-10-2023,06:02:44,Completed,286
673,28,37,Chicken Biryani,23-01-2023,16:37:15,Completed,527
674,4,45,Chicken Burger,11-04-2023,18:06:41,Completed,527
675,11,35,Masala Dosa,09-09-2023,14:43:05,Completed,368
676,26,6,Veg Biryani,07-06-2023,12:45:31,Completed,299
677,19,36,Samosa,24-09-2023,11:17:38,Completed,350
678,18,58,Chole Bhature,18-12-2023,04:17:18,Completed,158
679,4,33,Masala Dosa,31-08-2023,22:59:18,Completed,250
680,31,33,Paneer Lababdar,13-08-2023,22:15:55,Completed,455
681,20,49,Paneer Butter Masala,22-06-2023,14:13:56,Completed,268
682,22,48,Veg Biryani,29-03-2023,01:19:01,Completed,169
683,18,55,Paneer Lababdar,24-02-2023,01:40:13,Completed,523
684,16,14,Paneer Lababdar,29-07-2023,13:40:55,Completed,390
685,25,43,Paneer Butter Masala,28-06-2023,10:29:17,Completed,211
686,12,47,Paneer Butter Masala,12-12-2023,13:31:42,Completed,196
687,16,46,Paneer Lababdar,24-12-2023,21:36:15,Completed,320
688,31,43,Egg Curry,02-03-2023,21:56:54,Completed,579
689,25,46,Mutton Biryani,09-09-2023,11:46:46,Completed,470
690,9,46,Prawn Masala,08-10-2023,18:02:21,Completed,266
691,20,21,Chole Bhature,09-08-2023,00:50:18,Completed,515
692,5,4,Samosa,08-03-2023,06:16:41,Completed,288
693,17,34,Samosa,26-02-2023,14:18:56,Completed,200
694,20,16,Paneer Butter Masala,06-03-2023,17:04:19,Completed,455
695,26,39,Paneer Lababdar,30-05-2023,21:22:00,Completed,288
696,28,57,Rajma Chawal,23-12-2023,11:19:55,Completed,376
697,26,11,Egg Curry,05-01-2023,09:56:00,Completed,191
698,25,9,Prawn Masala,10-11-2023,07:45:00,Completed,272
699,8,37,Masala Dosa,28-03-2023,06:27:33,Completed,560
700,7,52,Paneer Butter Masala,14-06-2023,20:33:39,Completed,154
701,21,44,Prawn Masala,13-07-2023,08:58:54,Completed,425
702,5,7,Paneer Lababdar,30-05-2023,17:10:59,Completed,439
703,31,1,Prawn Masala,05-08-2023,07:35:26,Completed,239
704,4,48,Paneer Butter Masala,10-06-2023,22:45:58,Completed,322
705,10,31,Veg Biryani,05-12-2023,13:17:19,Completed,576
706,22,32,Chicken Biryani,09-10-2023,22:19:07,Completed,312
707,32,50,Paneer Butter Masala,31-01-2023,16:53:32,Completed,274
708,4,27,Chole Bhature,03-05-2023,19:21:25,Completed,221
709,19,1,Chicken Biryani,02-02-2023,00:15:08,Completed,416
710,21,33,Samosa,28-06-2023,14:20:24,Completed,519
711,14,41,Veg Biryani,19-04-2023,00:25:46,Completed,267
712,24,24,Butter Chicken,01-06-2023,22:03:08,Completed,419
713,20,13,Samosa,19-12-2023,09:38:11,Completed,333
714,15,49,Masala Dosa,30-10-2023,16:16:19,Completed,201
715,6,41,Masala Dosa,15-03-2023,04:06:46,Completed,246
716,26,25,Samosa,27-09-2023,20:08:34,Completed,500
717,5,35,Veg Burger,07-09-2023,17:56:24,Completed,272
718,29,18,Chicken Burger,14-11-2023,20:32:47,Completed,516
719,30,43,Paneer Butter Masala,08-12-2023,01:51:16,Completed,491
720,21,41,Veg Burger,01-11-2023,15:04:46,Completed,185
721,6,21,Chicken Burger,31-03-2023,16:23:27,Completed,522
722,4,46,Paneer Lababdar,01-09-2023,02:56:56,Completed,360
723,22,34,Veg Burger,16-11-2023,05:17:12,Completed,499
724,19,31,Prawn Masala,21-12-2023,15:46:55,Completed,155
725,14,6,Butter Chicken,19-01-2023,11:49:00,Completed,574
726,10,25,Veg Biryani,06-02-2023,18:52:04,Completed,358
727,18,23,Chicken Biryani,03-04-2023,02:21:04,Completed,572
728,20,31,Chicken Burger,10-07-2023,00:42:17,Completed,503
729,18,55,Paneer Butter Masala,05-03-2023,01:00:14,Completed,311
730,6,43,Chicken Burger,05-04-2023,14:51:36,Completed,355
731,7,3,Rajma Chawal,08-12-2023,04:27:38,Completed,201
732,13,18,Paneer Lababdar,08-07-2023,19:07:37,Completed,211
733,30,33,Chole Bhature,23-09-2023,05:02:05,Completed,333
734,24,59,Rajma Chawal,04-05-2023,20:25:30,Completed,151
735,29,20,Samosa,23-12-2023,21:25:31,Completed,526
736,16,35,Veg Burger,15-08-2023,03:42:58,Completed,525
737,20,31,Prawn Masala,06-02-2023,07:00:09,Completed,304
738,25,27,Egg Curry,23-09-2023,11:04:48,Completed,566
739,18,2,Pasta Alfredo,13-10-2023,23:34:53,Completed,353
740,31,50,Veg Burger,04-08-2023,09:12:03,Completed,393
741,19,60,Veg Burger,15-12-2023,01:59:41,Completed,323
742,32,4,Chicken Burger,21-07-2023,03:06:37,Completed,316
743,4,45,Prawn Masala,07-06-2023,08:10:59,Completed,497
744,12,29,Chole Bhature,26-03-2023,03:01:55,Completed,464
745,12,38,Pasta Alfredo,19-08-2023,20:10:48,Completed,170
746,8,11,Pasta Alfredo,20-05-2023,09:18:34,Completed,286
747,11,28,Egg Curry,11-03-2023,05:02:50,Completed,547
748,10,11,Mutton Biryani,21-12-2023,03:47:42,Completed,414
749,3,56,Chicken Burger,26-10-2023,05:27:46,Completed,515
750,18,30,Butter Chicken,13-12-2023,00:01:08,Completed,266
751,20,33,Prawn Masala,07-10-2023,03:39:15,Completed,224
752,27,38,Chicken Burger,12-09-2023,04:41:06,Completed,518
753,7,53,Veg Burger,13-10-2023,10:02:52,Completed,534
754,6,1,Masala Dosa,20-11-2023,11:22:45,Completed,559
755,22,45,Chole Bhature,09-11-2023,11:42:35,Completed,241
756,9,22,Chole Bhature,01-01-2023,22:11:42,Completed,178
757,31,35,Rajma Chawal,09-11-2023,10:49:15,Completed,227
758,23,54,Paneer Lababdar,05-04-2023,15:19:24,Completed,561
759,19,34,Mutton Biryani,21-06-2023,21:20:38,Completed,557
760,4,59,Paneer Lababdar,03-06-2023,09:15:18,Completed,197
761,8,28,Paneer Lababdar,31-08-2023,11:17:23,Completed,244
762,7,36,Chole Bhature,09-12-2023,13:59:20,Completed,175
763,1,31,Prawn Masala,13-03-2023,08:03:05,Completed,497
764,15,45,Pasta Alfredo,04-12-2023,03:42:08,Completed,341
765,12,22,Veg Biryani,03-10-2023,20:41:37,Completed,158
766,12,41,Prawn Masala,08-09-2023,21:03:45,Completed,267
767,17,56,Chicken Burger,23-12-2023,18:44:09,Completed,567
768,16,5,Chole Bhature,16-10-2023,21:36:30,Completed,408
769,29,17,Samosa,03-06-2023,02:45:35,Completed,175
770,4,2,Mutton Biryani,04-11-2023,21:56:31,Completed,217
771,17,56,Rajma Chawal,05-11-2023,08:57:44,Completed,479
772,32,22,Paneer Lababdar,25-05-2023,16:54:04,Completed,417
773,17,31,Egg Curry,29-12-2023,14:15:50,Completed,534
774,9,40,Veg Biryani,16-12-2023,04:02:37,Completed,192
775,22,35,Rajma Chawal,05-04-2023,06:19:11,Completed,327
776,11,52,Pasta Alfredo,29-06-2023,00:43:38,Completed,330
777,22,36,Butter Chicken,05-03-2023,13:32:53,Completed,282
778,16,54,Prawn Masala,25-09-2023,02:49:31,Completed,448
779,3,6,Veg Biryani,07-06-2023,16:41:20,Completed,505
780,16,25,Chicken Burger,29-03-2023,09:02:47,Completed,250
781,21,38,Samosa,24-11-2023,23:30:08,Completed,468
782,10,34,Prawn Masala,29-01-2023,00:15:39,Completed,486
783,33,25,Paneer Butter Masala,30-01-2023,03:26:37,Completed,452
784,14,38,Chicken Biryani,26-10-2023,01:21:14,Completed,589
785,28,51,Mutton Biryani,03-10-2023,12:13:38,Completed,565
786,24,36,Pasta Alfredo,08-05-2023,12:45:14,Completed,436
